gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT04/1660587,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1660587?gameHash=9130543cfda14ec4,EM,2021,Spring,0,2021-05-01 19:19:14,3,11.07,9,Red,bot,Rafitta,UCAM Esports Club,Kai'Sa,Seraphine,Thresh,Hecarim,Nocturne,Xin Zhao,2455,0,7,2,6,15,20,1,1,0,0,1,1,0,0,0.3666,0.8554,,,,,,,,,,,,,,,,,,,,,,,,0,1,16851,411.8371,0.23821,451.6253,244.4481,36,0.8798,19,0.4644,4,78,1.9063,19538,14254,348.3666,0.306694,18550,,403,369,34,18,8,9.8493,3507,3156,81,3658,3206,80,-151,-50,1,1,0,1,2,1,0,5267,5115,135,5359,5167,131,-92,-52,4,1,0,1,2,1,0
ESPORTSTMNT04/1660587,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1660587?gameHash=9130543cfda14ec4,EM,2021,Spring,0,2021-05-01 19:19:14,3,11.07,10,Red,sup,Plasma,UCAM Esports Club,Leona,Seraphine,Thresh,Hecarim,Nocturne,Xin Zhao,2455,0,0,6,11,15,20,0,0,0,0,1,0,1,0,0.3666,0.8554,,,,,,,,,,,,,,,,,,,,,,,,0,0,4135,101.0591,0.0584535,473.7678,467.7556,68,1.6619,19,0.4644,27,112,2.7373,8832,3548,86.7128,0.0763431,8800,,47,47,0,0,0,1.1487,2262,2352,21,2147,1979,12,115,373,9,0,1,2,0,3,1,3349,3901,31,3277,3636,22,72,265,9,0,1,2,0,3,1
ESPORTSTMNT04/1660587,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1660587?gameHash=9130543cfda14ec4,EM,2021,Spring,0,2021-05-01 19:19:14,3,11.07,100,Blue,team,,Karmine Corp,,Skarner,Gnar,Udyr,Rell,Alistar,2455,1,20,15,46,20,15,4,1,0,0,0,,,,0.4888,0.8554,1,3,3,3,3,1,0,2,0,,0,0,1,1,1,1,1,1,1,9,6,1,1,1,0,93399,2282.6640,,2598.9165,1910.1263,140,3.4216,75,1.8330,48,314,7.6741,75216,48797,1192.5947,,69725,-0.0152998,,1069,287,193,6,33.1405,16559,18536,322,14925,17205,329,1634,1331,-7,5,10,1,1,1,5,24997,30202,540,23194,29060,548,1803,1142,-8,5,10,1,1,1,5
ESPORTSTMNT04/1660587,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1660587?gameHash=9130543cfda14ec4,EM,2021,Spring,0,2021-05-01 19:19:14,3,11.07,200,Red,team,,UCAM Esports Club,,Seraphine,Thresh,Hecarim,Nocturne,Xin Zhao,2455,0,15,20,39,15,20,3,1,0,0,1,,,,0.3666,0.8554,0,3,3,3,3,0,0,2,1,,0,0,0,1,1,0,1,1,0,6,9,0,0,0,1,70740,1728.8798,,3118.6558,2613.3360,157,3.8371,78,1.9063,57,390,9.5316,72896,46477,1135.8941,,70800,0.0152998,,1047,331,232,39,33.6782,14925,17205,329,16559,18536,322,-1634,-1331,7,1,1,5,5,10,1,23194,29060,548,24997,30202,540,-1803,-1142,8,1,1,5,5,10,1
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,1,Blue,top,1250,Joy Dream,Gnar,Renekton,Tahm Kench,Udyr,Galio,Zoe,1972,1,2,2,15,21,11,0,0,0,0,0,0,0,0,0.6389,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,14241,433.2961,0.232601,590.7809,882.4442,9,0.2738,10,0.3043,5,34,1.0345,14666,10368,315.4564,0.237762,12825,,289,276,13,7,1,8.7931,3561,4728,81,3347,4319,78,214,409,3,0,1,1,1,0,1,6398,7706,129,5507,7280,134,891,426,-5,1,3,1,1,0,1
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,2,Blue,jng,small17,Joy Dream,Volibear,Renekton,Tahm Kench,Udyr,Galio,Zoe,1972,1,5,2,10,21,11,1,0,0,0,0,0,0,0,0.6389,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,7186,218.6410,0.11737,712.1501,880.2840,12,0.3651,14,0.4260,13,50,1.5213,11583,7285,221.6531,0.167059,11575,,161,20,141,79,10,4.8986,2812,2931,55,3351,3718,74,-539,-787,-19,0,1,0,0,1,0,4828,4902,88,4885,5583,107,-57,-681,-19,1,1,0,0,2,1
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,3,Blue,mid,Ye,Joy Dream,Ryze,Renekton,Tahm Kench,Udyr,Galio,Zoe,1972,1,8,2,7,21,11,2,1,0,0,0,0,0,0,0.6389,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,17490,532.1501,0.285668,399.2191,185.7809,15,0.4564,5,0.1521,5,36,1.0953,15521,11223,341.4706,0.25737,13025,,311,261,50,40,5,9.4625,3866,4592,95,3338,4654,84,528,-62,11,1,0,0,0,0,0,6099,7486,150,5416,7925,147,683,-439,3,2,2,0,0,0,0
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,4,Blue,bot,Lpc,Joy Dream,Tristana,Renekton,Tahm Kench,Udyr,Galio,Zoe,1972,1,6,1,14,21,11,2,0,0,0,0,0,0,1,0.6389,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,16912,514.5639,0.276227,390.5781,241.1562,14,0.4260,16,0.4868,4,63,1.9168,15725,11427,347.6775,0.262049,14300,,320,287,33,25,5,9.7363,3447,3028,74,4008,2780,74,-561,248,0,1,0,1,2,0,1,5839,5376,134,6451,5063,123,-612,313,11,1,3,1,2,1,2
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,5,Blue,sup,Feather,Joy Dream,Rell,Renekton,Tahm Kench,Udyr,Galio,Zoe,1972,1,0,4,15,21,11,0,0,0,0,0,0,0,0,0.6389,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,5396,164.1785,0.0881339,449.2089,516.6937,51,1.5517,6,0.1826,17,77,2.3428,7602,3304,100.5274,0.0757608,7225,,32,32,0,0,0,0.9736,2084,2659,15,2348,2589,17,-264,70,-2,0,1,1,0,2,0,3122,3963,21,3795,3662,25,-673,301,-4,0,3,2,1,2,1
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,6,Red,top,invincible,V5 87,Jayce,Thresh,Hecarim,Varus,Orianna,Twisted Fate,1972,0,4,4,4,11,21,1,0,0,0,0,0,0,0,0.3347,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,21164,643.9351,0.375515,451.1866,371.9574,15,0.4564,8,0.2434,3,37,1.1258,13789,9491,288.7728,0.275274,13875,,286,257,29,20,0,8.7018,3347,4319,78,3561,4728,81,-214,-409,-3,1,0,1,0,1,1,5507,7280,134,6398,7706,129,-891,-426,5,1,0,1,1,3,1
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,7,Red,jng,Noble,V5 87,Olaf,Thresh,Hecarim,Varus,Orianna,Twisted Fate,1972,0,2,4,4,11,21,0,0,0,0,0,0,0,0,0.3347,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,6956,211.6430,0.123421,847.7282,672.1400,10,0.3043,11,0.3347,8,39,1.1866,9870,5572,169.5335,0.161603,9700,,182,28,154,95,17,5.5375,3351,3718,74,2812,2931,55,539,787,19,0,1,0,0,1,0,4885,5583,107,4828,4902,88,57,681,19,0,2,1,1,1,0
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,8,Red,mid,Dream,V5 87,Sylas,Thresh,Hecarim,Varus,Orianna,Twisted Fate,1972,0,0,4,5,11,21,0,0,0,0,0,0,0,0,0.3347,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,9007,274.0467,0.159812,515.9939,401.5010,11,0.3347,2,0.0609,4,29,0.8824,10656,6358,193.4483,0.184401,10300,,256,236,20,13,0,7.7890,3338,4654,84,3866,4592,95,-528,62,-11,0,0,0,1,0,0,5416,7925,147,6099,7486,150,-683,439,-3,0,0,0,2,2,0
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,9,Red,bot,ZJJ,V5 87,Kai'Sa,Thresh,Hecarim,Varus,Orianna,Twisted Fate,1972,0,4,5,4,11,21,1,0,0,0,1,1,0,0,0.3347,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,14419,438.7120,0.255837,455.3550,271.1562,12,0.3651,18,0.5477,5,47,1.4300,14403,10105,307.4544,0.293083,13975,,292,269,23,23,0,8.8844,4008,2780,74,3447,3028,74,561,-248,0,2,0,1,1,0,1,6451,5063,123,5839,5376,134,612,-313,-11,2,1,2,1,3,1
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,10,Red,sup,Jerry,V5 87,Alistar,Thresh,Hecarim,Varus,Orianna,Twisted Fate,1972,0,1,4,7,11,21,0,0,0,0,1,0,1,0,0.3347,0.9736,,,,,,,,,,,,,,,,,,,,,,,,,,4814,146.4706,0.0854152,496.1866,836.1359,63,1.9168,13,0.3955,20,101,3.0730,7251,2953,89.8479,0.0856384,7150,,41,41,0,0,0,1.2475,2348,2589,17,2084,2659,15,264,-70,2,0,2,0,0,1,1,3795,3662,25,3122,3963,21,673,-301,4,1,2,1,0,3,2
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,100,Blue,team,,Joy Dream,,Renekton,Tahm Kench,Udyr,Galio,Zoe,1972,1,21,11,61,21,11,5,1,0,0,0,,,,0.6389,0.9736,0,2,3,2,3,0,2,0,0,,0,0,1,2,0,1,1,0,1,9,3,1,1,1,0,61225,1862.8296,,2541.9371,2706.3590,101,3.0730,51,1.5517,44,260,7.9108,65097,43605,1326.7241,,58950,0.0693287,,,237,151,21,,15770,17938,320,16392,18060,327,-622,-122,-7,2,3,3,3,3,2,26286,29433,522,26054,29513,536,232,-80,-14,5,12,4,4,5,5
7438-10136,complete,https://lpl.qq.com/es/stats.shtml?bmid=7438,LDL,2021,Spring,0,2021-05-02 04:07:00,1,11.06,200,Red,team,,V5 87,,Thresh,Hecarim,Varus,Orianna,Twisted Fate,1972,0,11,21,24,11,21,2,0,0,0,1,,,,0.3347,0.9736,1,3,2,3,2,1,1,0,1,,0,0,0,0,2,0,0,1,0,3,9,0,0,0,1,56360,1714.8073,,2766.4503,2552.8905,111,3.3773,52,1.5822,40,253,7.6978,55969,34477,1048.9959,,55000,-0.0693287,,,226,151,17,,16392,18060,327,15770,17938,320,622,122,7,3,3,2,2,3,3,26054,29513,536,26286,29433,522,-232,80,14,4,5,5,5,12,4
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,1,Blue,top,zaza,Shu Dai Xiong Gaming,Renekton,Thresh,Sylas,Tahm Kench,Varus,Gnar,1231,1,4,2,8,17,6,1,0,0,0,0,0,0,1,0.8286,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,9190,447.9285,0.20245,880.2600,543.8993,5,0.2437,2,0.0975,2,15,0.7311,8893,6106,297.6117,0.199601,7875,,171,155,16,8,5,8.3347,3805,4915,90,2941,4590,65,864,325,25,0,2,1,0,1,0,5575,7555,139,4933,7009,104,642,546,35,0,2,1,1,1,0
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,2,Blue,jng,Beige,Shu Dai Xiong Gaming,Olaf,Thresh,Sylas,Tahm Kench,Varus,Gnar,1231,1,6,0,7,17,6,1,0,0,0,0,0,0,0,0.8286,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,8483,413.4687,0.186875,856.8643,562.6158,5,0.2437,8,0.3899,5,26,1.2673,9734,6947,338.6028,0.227092,8975,,157,20,137,75,17,7.6523,4835,4765,81,3660,4080,80,1175,685,1,4,0,0,1,0,1,6420,6488,111,5291,6536,117,1129,-48,-6,4,0,0,1,1,1
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,3,Blue,mid,Harder,Shu Dai Xiong Gaming,Azir,Thresh,Sylas,Tahm Kench,Varus,Gnar,1231,1,0,2,10,17,6,0,0,0,0,0,0,0,0,0.8286,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,10281,501.1048,0.226484,318.5703,150.1706,9,0.4387,6,0.2924,3,22,1.0723,8206,5419,264.1267,0.177144,7475,,159,145,14,12,2,7.7498,3778,4791,78,3096,4192,73,682,599,5,0,4,0,0,1,3,5879,7049,125,5568,7093,133,311,-44,-8,0,4,2,0,2,3
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,4,Blue,bot,Kepler,Shu Dai Xiong Gaming,Tristana,Thresh,Sylas,Tahm Kench,Varus,Gnar,1231,1,4,0,5,17,6,0,0,0,0,0,0,0,0,0.8286,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,13552,660.5361,0.298542,209.4882,170.1543,12,0.5849,3,0.1462,2,19,0.9261,11217,8430,410.8855,0.275569,9150,,204,197,7,5,0,9.9431,3521,3704,91,3732,3388,97,-211,316,-6,0,1,0,1,0,1,7309,6269,150,6194,5635,143,1115,634,7,0,2,0,2,0,2
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,5,Blue,sup,skIIn,Shu Dai Xiong Gaming,Rakan,Thresh,Sylas,Tahm Kench,Varus,Gnar,1231,1,3,2,9,17,6,0,0,0,0,0,0,0,0,0.8286,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,3888,189.5045,0.0856501,250.4793,320.9586,20,0.9748,2,0.0975,8,27,1.3160,6476,3689,179.8050,0.120593,5550,,27,27,0,0,0,1.3160,2472,2746,15,2273,2872,15,199,-126,0,1,0,1,0,1,0,4301,4263,19,3463,4247,28,838,16,-9,2,0,1,0,2,0
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,6,Red,top,Tianci,Kaisa Gaming,Volibear,Syndra,Orianna,Hecarim,Galio,Rell,1231,0,1,2,2,6,17,0,0,0,0,1,0,1,0,0.2924,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,5518,268.9521,0.201093,491.6491,523.4768,7,0.3412,5,0.2437,1,19,0.9261,6317,3530,172.0552,0.180453,6125,,130,118,12,7,0,6.3363,2941,4590,65,3805,4915,90,-864,-325,-25,0,1,0,0,2,1,4933,7009,104,5575,7555,139,-642,-546,-35,1,1,0,0,2,1
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,7,Red,jng,Ben4,Kaisa Gaming,Udyr,Syndra,Orianna,Hecarim,Galio,Rell,1231,0,1,2,2,6,17,0,0,0,0,1,1,0,0,0.2924,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,2477,120.7311,0.0902697,972.7214,729.0658,9,0.4387,1,0.0487,7,15,0.7311,6631,3844,187.3599,0.196504,6425,,143,23,120,82,9,6.9699,3660,4080,80,4835,4765,81,-1175,-685,-1,1,0,1,4,0,0,5291,6536,117,6420,6488,111,-1129,48,6,1,1,1,4,0,0
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,8,Red,mid,OTTO,Kaisa Gaming,Ryze,Syndra,Orianna,Hecarim,Galio,Rell,1231,0,2,5,2,6,17,0,0,0,0,1,0,1,0,0.2924,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,7334,357.4655,0.267274,504.5654,203.3956,9,0.4387,6,0.2924,7,26,1.2673,8304,5517,268.9033,0.282023,8075,,178,174,4,4,0,8.6759,3096,4192,73,3778,4791,78,-682,-599,-5,0,1,3,0,4,0,5568,7093,133,5879,7049,125,-311,44,8,0,2,3,0,4,2
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,9,Red,bot,Typhoon,Kaisa Gaming,Kai'Sa,Syndra,Orianna,Hecarim,Galio,Rell,1231,0,2,5,2,6,17,0,0,0,0,0,0,0,0,0.2924,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,9127,444.8578,0.332617,605.8976,275.0447,6,0.2924,5,0.2437,0,14,0.6824,7739,4952,241.3647,0.253142,7575,,175,171,4,4,0,8.5297,3732,3388,97,3521,3704,91,211,-316,6,1,0,1,0,1,0,6194,5635,143,7309,6269,150,-1115,-634,-7,2,0,2,0,2,0
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,10,Red,sup,LXF,Kaisa Gaming,Alistar,Syndra,Orianna,Hecarim,Galio,Rell,1231,0,0,3,4,6,17,0,0,0,0,0,0,0,0,0.2924,1.1210,,,,,,,,,,,,,,,,,,,,,,,,,,2984,145.4427,0.108746,460.1137,471.4216,14,0.6824,3,0.1462,7,29,1.4135,4506,1719,83.7855,0.087879,4425,,33,33,0,0,0,1.6084,2273,2872,15,2472,2746,15,-199,126,0,0,1,0,1,0,1,3463,4247,28,4301,4263,19,-838,-16,9,0,2,0,2,0,1
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,100,Blue,team,,Shu Dai Xiong Gaming,,Thresh,Sylas,Tahm Kench,Varus,Gnar,1231,1,17,6,39,17,6,2,0,0,0,0,,,,0.8286,1.1210,0,2,1,2,1,1,0,0,1,,0,0,1,2,0,,0,0,1,10,1,1,1,2,0,45394,2212.5426,,2515.6621,1747.7985,51,2.4858,21,1.0236,20,109,5.3128,44526,30592,1491.0804,,39025,0.178646,,,174,100,24,,18411,20921,355,15702,19122,330,2709,1799,25,5,7,2,2,3,5,29484,31624,544,25449,30520,525,4035,1104,19,6,8,4,4,6,6
7437-10135,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:12:00,1,11.06,200,Red,team,,Kaisa Gaming,,Syndra,Orianna,Hecarim,Galio,Rell,1231,0,6,17,12,6,17,0,0,0,0,1,,,,0.2924,1.1210,1,1,2,1,2,0,1,0,0,,0,0,0,0,2,,0,0,0,1,10,0,0,0,2,27440,1337.4492,,3034.9472,2202.4045,45,2.1933,20,0.9748,22,103,5.0203,33497,19563,953.5175,,32625,-0.178646,,,140,97,9,,15702,19122,330,18411,20921,355,-2709,-1799,-25,2,3,5,5,7,2,25449,30520,525,29484,31624,544,-4035,-1104,-19,4,6,6,6,8,4
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,1,Blue,top,zaza,Shu Dai Xiong Gaming,Renekton,Thresh,Tahm Kench,Sylas,Varus,Tristana,1630,1,5,2,15,31,13,0,0,0,0,0,0,0,0,1.1411,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,13281,488.8712,0.162379,898.7485,784.9325,13,0.4785,5,0.1840,6,27,0.9939,12262,8661,318.8098,0.210004,11150,,218,193,25,8,11,8.0245,3597,4109,71,4106,4423,74,-509,-314,-3,1,4,1,3,0,1,5746,7394,121,5780,6712,116,-34,682,5,1,5,1,3,0,2
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,2,Blue,jng,Beige,Shu Dai Xiong Gaming,Hecarim,Thresh,Tahm Kench,Sylas,Varus,Tristana,1630,1,9,3,19,31,13,2,1,0,0,0,0,0,0,1.1411,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,16197,596.2086,0.198032,1138.7485,1054.1227,9,0.3313,7,0.2577,8,30,1.1043,11771,8170,300.7362,0.198099,10900,,144,18,126,97,4,5.3006,3682,3045,58,3569,3333,60,113,-288,-2,3,2,1,1,4,1,6706,5766,94,5624,5166,85,1082,600,9,6,6,2,2,6,2
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,3,Blue,mid,Harder,Shu Dai Xiong Gaming,Ryze,Thresh,Tahm Kench,Sylas,Varus,Tristana,1630,1,5,2,19,31,13,0,0,0,0,0,0,0,0,1.1411,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,20538,756.0000,0.251107,469.8405,250.4908,9,0.3313,6,0.2209,6,25,0.9202,12933,9332,343.5092,0.226274,12000,,233,218,15,10,0,8.5767,3423,4534,86,3195,3950,66,228,584,20,0,5,1,0,3,0,5960,6810,126,5586,6416,105,374,394,21,1,7,2,2,5,1
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,4,Blue,bot,Kepler,Shu Dai Xiong Gaming,Kai'Sa,Thresh,Tahm Kench,Sylas,Varus,Tristana,1630,1,8,3,12,31,13,2,0,0,0,0,0,0,0,1.1411,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,20741,763.4724,0.253588,536.9080,351.3129,22,0.8098,11,0.4049,3,44,1.6196,13616,10015,368.6503,0.242834,12050,,252,220,32,18,7,9.2761,3656,3315,75,3411,3153,69,245,162,6,1,4,0,1,4,2,6429,5980,121,6059,5343,128,370,637,-7,4,7,1,2,5,4
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,5,Blue,sup,skIIn,Shu Dai Xiong Gaming,Galio,Thresh,Tahm Kench,Sylas,Varus,Tristana,1630,1,4,3,21,31,13,0,0,0,0,0,0,0,1,1.1411,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,11033,406.1227,0.134894,568.2699,803.4110,34,1.2515,8,0.2945,10,63,2.3190,8665,5064,186.4049,0.122789,8050,,37,37,0,0,0,1.3620,2469,2408,15,2246,2149,12,223,259,3,1,3,2,0,5,2,4022,4199,28,4189,4274,22,-167,-75,6,1,8,3,0,9,4
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,6,Red,top,Tianci,Kaisa Gaming,Gnar,Azir,Syndra,Orianna,Seraphine,Zoe,1630,0,3,6,2,13,31,1,1,0,0,0,0,0,0,0.4785,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,17081,628.7485,0.236304,749.8160,649.2883,7,0.2577,4,0.1472,2,25,0.9202,9395,5794,213.2761,0.208732,9300,,191,185,6,3,0,7.0307,4106,4423,74,3597,4109,71,509,314,3,3,0,1,1,4,1,5780,6712,116,5746,7394,121,34,-682,-5,3,0,2,1,5,1
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,7,Red,jng,Ben4,Kaisa Gaming,Volibear,Azir,Syndra,Orianna,Seraphine,Zoe,1630,0,3,6,8,13,31,0,0,0,0,1,1,0,0,0.4785,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,14572,536.3926,0.201594,1179.2393,1382.7607,10,0.3681,14,0.5153,11,37,1.3620,9614,6013,221.3374,0.216622,9575,,153,28,125,85,1,5.6319,3569,3333,60,3682,3045,58,-113,288,2,1,4,1,3,2,1,5624,5166,85,6706,5766,94,-1082,-600,-9,2,6,2,6,6,2
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,8,Red,mid,OTTO,Kaisa Gaming,Twisted Fate,Azir,Syndra,Orianna,Seraphine,Zoe,1630,0,2,4,8,13,31,0,0,0,0,0,0,0,0,0.4785,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,18152,668.1718,0.251121,568.1963,287.5951,9,0.3313,4,0.1472,2,14,0.5153,9321,5720,210.5521,0.206067,8735,,170,166,4,1,0,6.2577,3195,3950,66,3423,4534,86,-228,-584,-20,0,3,0,0,5,1,5586,6416,105,5960,6810,126,-374,-394,-21,2,5,1,1,7,2
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,9,Red,bot,Typhoon,Kaisa Gaming,Samira,Azir,Syndra,Orianna,Seraphine,Zoe,1630,0,4,8,5,13,31,0,0,0,0,1,0,1,0,0.4785,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,16111,593.0429,0.222885,674.7975,417.2761,9,0.3313,7,0.2577,2,21,0.7730,10648,7047,259.3988,0.253871,10475,,220,206,14,10,4,8.0982,3411,3153,69,3656,3315,75,-245,-162,-6,1,4,2,1,4,0,6059,5343,128,6429,5980,121,-370,-637,7,2,5,4,4,7,1
7437-10137,complete,https://lpl.qq.com/es/stats.shtml?bmid=7437,LDL,2021,Spring,0,2021-05-02 04:53:00,2,11.06,10,Red,sup,LXF,Kaisa Gaming,Alistar,Azir,Syndra,Orianna,Seraphine,Zoe,1630,0,1,7,11,13,31,0,0,0,0,1,0,1,0,0.4785,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,6368,234.4049,0.088097,695.3742,760.4908,36,1.3252,5,0.1840,13,49,1.8037,6785,3184,117.2025,0.114709,6225,,27,26,1,1,0,0.9939,2246,2149,12,2469,2408,15,-223,-259,-3,0,5,2,1,3,2,4189,4274,22,4022,4199,28,167,75,-6,0,9,4,1,8,3
