game,bluetopgp,bluetopwr,bluetopkda,bluejunglegp,bluejunglewr,bluejunglekda,bluemidgp,bluemidwr,bluemidkda,blueadcgp,blueadcwr,blueadckda,bluesupportgp,bluesupportwr,bluesupportkda,redtopgp,redtopwr,redtopkda,redjunglegp,redjunglewr,redjunglekda,redmidgp,redmidwr,redmidkda,redadcgp,redadcwr,redadckda,redsupportgp,redsupportwr,redsupportkda,result
NA1/3758616570,4,0.25,1.0,3,0.33,1.2,1,0.0,0.1,16,0.44,2.0,6,0.33,1.4,11,0.18,2.5,4,0.75,5.4,2,0.5,4.3,55,0.67,6.7,8,0.5,2.5,1
NA1/3758437047,1,0.0,0.7,6,0.67,4.5,9,0.44,3.2,0,0.0,0.0,1,0.0,2.2,14,0.5,2.5,5,0.4,2.4,5,0.4,3.9,13,0.54,3.2,10,0.5,3.0,1
NA1/3758516729,13,0.85,5.2,22,0.68,8.8,18,0.83,4.6,11,0.73,3.8,27,0.52,2.3,6,0.17,1.0,2,0.5,2.0,13,0.46,2.5,8,0.38,3.3,7,0.43,3.8,0
NA1/3758277138,6,0.33,2.7,11,0.64,3.4,2,0.5,1.5,5,1.0,8.7,11,0.55,3.4,4,0.5,1.4,3,0.33,1.4,0,0.0,0.0,4,0.25,1.9,5,0.0,1.3,0
NA1/3758466558,5,0.6,2.6,2,1.0,2.2,6,0.67,4.1,16,0.56,4.2,8,0.38,1.4,1,0.0,9.0,7,0.71,3.5,9,0.67,4.0,3,0.67,1.8,1,0.0,2.3,0
NA1/3758407064,2,1.0,9.5,23,0.7,6.0,17,0.76,5.2,5,0.4,2.6,7,0.86,4.0,0,0.0,0.0,2,0.0,0.8,3,0.33,1.4,20,0.6,3.7,15,0.53,4.8,0
NA1/3758277193,11,0.55,1.9,2,0.5,1.3,3,0.0,0.8,6,0.5,2.4,1,0.0,0.4,15,0.53,4.2,9,0.33,3.1,4,0.5,2.3,38,0.5,3.7,11,0.73,4.7,1
NA1/3758297028,7,0.0,1.7,3,0.0,1.0,4,0.25,1.8,8,0.13,2.4,6,0.0,1.5,1,1.0,6.0,8,0.5,3.7,0,0.0,0.0,7,0.43,2.3,14,0.57,3.2,1
NA1/3758446939,1,0.0,1.2,1,0.0,1.0,2,0.0,2.0,4,0.75,8.3,1,0.0,1.8,14,0.57,2.3,14,0.57,3.1,17,0.59,5.4,13,0.46,4.3,10,0.3,2.2,1
NA1/3758277602,4,0.5,1.8,8,0.5,3.0,0,0.0,0.0,4,0.5,6.1,5,0.0,1.3,1,1.0,9.0,11,0.64,3.4,3,1.0,6.5,14,0.36,3.3,11,0.55,3.4,1
NA1/3758447367,14,0.43,1.5,4,0.25,2.1,4,1.0,2.8,22,0.41,3.0,5,0.6,4.3,2,0.5,2.8,1,0.0,0.8,4,0.5,2.1,9,0.44,2.6,1,0.0,0.6,0
NA1/3758437617,11,0.73,3.7,6,0.5,2.5,8,0.38,2.8,0,0.0,0.0,4,0.25,2.1,24,0.38,2.5,2,0.0,1.4,1,0.0,1.7,13,0.54,3.2,1,0.0,1.0,0
ESPORTSTMNT01/1721548,2,0.5,2.4,6,1.0,2.2,12,0.5,6.6,12,0.67,4.3,8,0.75,3.0,4,0.5,4.2,2,0.0,3.8,3,0.0,1.4,6,0.67,5.3,9,0.33,2.5,0
ESPORTSTMNT01/1721557,3,0.33,3.3,4,0.5,4.0,3,0.67,3.5,4,0.75,5.9,3,0.0,1.9,3,0.67,2.8,37,0.38,4.0,3,0.67,1.1,7,0.29,1.5,2,1.0,1.3,1
6943-9412,17,0.82,4.3,12,0.83,6.5,8,0.63,3.3,53,0.66,5.3,80,0.61,4.3,6,0.0,1.2,8,0.25,4.0,20,0.5,2.1,14,0.29,4.0,24,0.42,2.4,0
ESPORTSTMNT01/1721590,12,0.33,1.9,15,0.47,2.4,6,0.5,2.9,0,0.0,0.0,2,0.5,2.7,7,0.57,3.9,4,0.5,5.1,4,1.0,22.7,3,0.67,8.6,1,1.0,2.3,1
6943-9413,8,0.5,2.4,11,0.64,4.2,3,0.67,2.3,16,0.5,4.6,30,0.53,3.1,18,0.67,4.6,10,0.7,5.7,15,0.4,3.8,53,0.66,5.3,80,0.61,4.3,0
6943-9414,12,0.75,5.0,28,0.46,3.5,10,0.5,5.0,4,0.75,5.7,35,0.71,4.8,3,0.33,2.3,21,0.57,6.8,20,0.5,2.1,16,0.5,4.6,33,0.48,2.3,0
ESPORTSTMNT01/1721617,8,0.38,2.0,5,0.2,3.1,2,0.5,4.0,10,0.6,4.0,1,0.0,2.0,0,0.0,0.0,2,0.5,2.9,1,1.0,6.0,1,1.0,12.0,3,0.33,2.4,1
6944-9415,13,0.46,1.5,3,1.0,12.0,35,0.54,4.7,7,0.43,3.9,37,0.22,2.6,24,0.75,3.7,15,0.53,4.8,7,0.43,4.2,8,0.63,8.9,3,0.33,1.1,0
ESPORTSTMNT01/1721630,3,0.33,3.4,3,0.33,1.6,4,0.75,5.4,1,0.0,0.5,2,0.0,0.4,1,1.0,9.0,1,1.0,13.0,3,0.67,4.1,4,0.5,4.4,8,0.75,6.0,1
6944-9416,12,0.5,3.2,9,0.44,5.1,16,0.5,7.0,7,0.57,2.9,34,0.71,3.7,13,0.46,1.5,10,0.4,4.0,16,0.31,3.1,26,0.42,3.8,37,0.22,2.6,0
6944-9417,25,0.52,2.4,38,0.5,4.2,38,0.47,3.0,26,0.42,3.8,16,0.44,5.6,34,0.56,2.7,9,0.44,5.1,3,0.33,3.6,31,0.42,3.4,34,0.71,3.7,0
ESPORTSTMNT01/1731994,4,0.0,1.3,3,0.33,2.4,3,0.33,4.5,2,0.0,2.8,1,0.0,0.7,9,0.56,3.3,14,0.64,5.9,7,0.29,3.1,1,1.0,9.0,9,0.56,2.5,1
ESPORTSTMNT03/1673869,14,0.71,3.2,2,1.0,3.0,20,0.65,3.9,19,0.47,3.7,7,0.71,3.3,2,0.5,4.6,3,0.33,3.8,1,0.0,7.7,3,0.33,5.6,5,0.6,2.4,0
ESPORTSTMNT01/1721721,1,0.0,1.7,1,0.0,0.8,16,0.38,2.4,9,0.56,2.9,3,0.0,1.6,4,0.75,2.6,4,0.25,3.8,8,0.75,6.0,22,0.64,5.4,28,0.61,4.4,1
ESPORTSTMNT04/1481046,4,0.25,4.5,2,0.0,1.6,9,0.22,2.6,4,0.25,2.9,3,0.33,1.9,6,0.5,4.0,12,0.33,3.0,11,0.55,3.6,3,0.67,6.5,5,0.4,2.6,1
ESPORTSTMNT01/1732046,3,0.67,5.4,14,0.71,7.2,5,0.6,5.0,11,0.73,5.6,7,0.43,5.7,2,0.0,0.8,2,0.0,1.2,1,0.0,2.0,3,0.0,2.0,2,0.0,1.1,0
ESPORTSTMNT01/1721747,13,0.69,4.3,8,0.63,8.1,3,0.33,5.0,3,0.33,4.5,5,0.2,1.7,6,0.83,5.8,7,0.43,2.6,4,0.75,4.0,7,0.29,2.9,5,0.4,2.8,1
ESPORTSTMNT01/1732080,9,0.56,5.5,6,0.17,2.4,1,1.0,4.3,10,0.6,4.8,1,1.0,4.3,5,0.4,2.8,4,0.25,1.4,3,0.67,8.0,4,0.25,6.4,1,0.0,3.0,0
ESPORTSTMNT01/1721775,19,0.74,2.5,4,0.75,6.3,2,0.5,10.0,3,1.0,13.7,10,0.6,4.3,1,0.0,0.4,8,0.38,3.8,1,0.0,0.8,1,0.0,1.0,5,0.4,3.4,0
ESPORTSTMNT04/1481054,2,0.5,2.6,2,1.0,2.4,1,1.0,12.0,8,0.75,8.8,7,0.57,2.9,0,0.0,0.0,1,0.0,1.5,1,0.0,1.0,2,0.5,4.0,1,0.0,1.3,0
ESPORTSTMNT01/1732102,1,0.0,0.8,4,0.0,1.6,1,0.0,3.0,4,0.25,1.2,2,0.0,1.1,4,0.75,4.6,7,0.71,2.9,8,0.88,7.3,3,1.0,5.3,4,1.0,3.7,1
ESPORTSTMNT03/1673878,7,0.57,3.3,5,0.4,4.4,7,0.71,4.2,11,0.27,3.1,7,0.71,6.0,11,0.36,3.3,6,0.17,1.8,5,0.6,2.3,17,0.65,4.1,6,0.67,4.6,0
ESPORTSTMNT03/1673893,7,0.57,3.3,5,0.4,4.4,7,0.71,4.2,11,0.27,3.1,7,0.71,6.0,11,0.36,3.3,6,0.17,1.8,5,0.6,2.3,17,0.65,4.1,6,0.67,4.6,0
ESPORTSTMNT01/1721796,1,0.0,0.3,8,0.75,9.1,2,0.0,0.7,3,0.33,5.2,7,0.29,2.1,3,1.0,4.3,8,0.63,3.3,9,0.67,6.9,12,0.83,6.1,7,0.14,2.4,1
ESPORTSTMNT03/1684110,6,0.5,2.3,1,1.0,6.7,6,0.83,5.6,4,0.75,8.0,7,0.71,3.9,3,0.0,1.6,3,0.33,1.7,6,0.33,3.6,8,0.13,2.5,7,0.14,1.3,0
ESPORTSTMNT01/1732131,6,0.67,2.9,4,0.5,3.0,4,0.5,6.1,12,0.67,5.0,7,0.57,2.8,8,0.38,2.0,2,0.5,3.0,7,0.43,3.8,10,0.3,3.4,1,0.0,1.0,0
ESPORTSTMNT01/1721846,8,0.63,2.0,9,0.44,4.1,12,0.58,2.9,1,1.0,13.0,8,0.63,1.4,5,0.6,4.1,3,0.33,2.2,0,0.0,0.0,4,0.5,2.1,5,0.4,3.1,0
ESPORTSTMNT04/1481061,8,0.38,2.3,7,0.14,3.4,4,0.75,6.6,3,0.33,5.8,4,0.75,4.9,4,0.75,10.4,1,1.0,3.3,3,0.67,5.0,4,0.75,8.6,1,1.0,2.2,1
ESPORTSTMNT03/1684113,12,0.33,2.6,10,0.6,4.4,2,1.0,5.8,2,1.0,5.5,5,0.6,2.2,1,0.0,1.8,1,0.0,2.3,2,0.0,1.8,1,0.0,4.7,2,0.0,2.0,0
ESPORTSTMNT01/1721862,6,0.33,3.2,3,0.33,2.6,7,0.29,2.6,5,1.0,13.2,6,0.67,3.4,1,0.0,1.2,2,0.0,0.9,2,0.0,1.4,2,0.0,1.2,7,0.14,1.4,0
ESPORTSTMNT03/1684168,7,0.43,1.8,2,1.0,7.3,7,0.71,6.4,5,0.4,2.7,8,0.63,3.9,2,0.0,0.9,3,0.33,2.0,2,0.0,1.0,2,0.0,3.5,3,0.33,2.6,0
ESPORTSTMNT03/1684184,1,1.0,13.0,1,1.0,17.0,2,1.0,5.4,3,0.33,2.3,0,0.0,0.0,9,0.22,2.0,5,0.6,6.1,4,0.25,3.1,0,0.0,0.0,3,0.0,1.2,0
NA1/3760583371,5,0.0,0.7,2,0.5,1.6,6,0.67,2.7,15,0.4,2.8,6,0.17,1.3,5,0.4,2.0,10,0.6,4.6,6,0.83,3.4,3,0.67,1.8,3,0.33,1.9,1
NA1/3760473340,5,0.6,2.7,5,0.6,3.9,6,0.5,3.4,0,0.0,0.0,4,0.75,5.4,20,0.7,3.1,21,0.81,4.8,15,0.47,4.0,14,0.64,5.3,10,0.9,5.0,1
NA1/3760593225,1,0.0,0.3,6,0.17,2.1,0,0.0,0.0,4,0.5,6.1,9,0.67,3.6,13,0.62,4.0,23,0.7,6.0,16,0.44,3.0,11,0.82,8.5,11,0.64,4.7,1
NA1/3760353923,13,0.77,4.3,17,0.71,5.2,13,0.62,3.4,0,0.0,0.0,0,0.0,0.0,5,0.2,1.9,6,0.33,1.9,1,0.0,2.0,10,0.5,2.6,1,0.0,0.0,0
NA1/3760583430,11,0.45,2.7,4,0.5,7.0,18,0.83,4.6,5,1.0,16.3,36,0.67,3.1,6,0.5,2.3,11,0.36,2.5,5,0.4,3.5,10,0.4,3.4,9,0.44,2.6,0
NA1/3760583447,6,0.33,2.7,2,0.5,3.2,3,1.0,6.5,14,0.36,3.3,2,0.5,3.5,7,0.29,1.2,15,0.53,4.2,27,0.44,3.5,10,0.5,5.0,12,0.42,4.4,0
NA1/3760433724,3,0.67,1.3,6,0.67,3.1,4,0.25,1.8,4,0.5,3.8,1,1.0,3.0,10,0.3,2.0,3,0.0,1.0,5,0.4,3.9,13,0.54,3.2,10,0.3,2.0,0
NA1/3760723177,8,0.63,3.0,18,0.67,5.1,18,0.5,2.5,26,0.62,3.8,26,0.58,3.0,6,0.33,2.2,2,0.0,1.2,11,0.55,4.1,16,0.56,4.2,8,0.38,1.4,0
NA1/3760623744,4,0.75,4.6,1,1.0,9.0,2,1.0,4.8,9,0.44,2.6,2,0.5,5.6,4,0.25,1.6,7,0.29,2.8,2,0.5,2.3,55,0.67,6.7,17,0.35,2.1,0
NA1/3760583782,13,0.62,4.0,10,0.7,6.2,9,0.78,5.8,6,0.67,3.6,6,0.67,3.6,1,0.0,1.4,3,0.33,1.4,0,0.0,0.0,4,0.25,1.9,5,0.0,1.3,0
NA1/3760524123,3,0.0,1.1,14,0.71,3.8,13,0.77,3.0,11,0.36,2.0,9,0.44,2.4,8,0.75,3.4,3,0.67,4.0,10,0.8,4.4,0,0.0,0.0,0,0.0,0.0,1
NA1/3760863233,7,0.0,1.7,2,0.0,1.3,4,0.25,1.8,4,0.5,3.8,6,0.0,1.5,14,0.5,2.5,7,0.43,3.9,12,0.42,4.2,13,0.54,3.2,10,0.5,3.0,1
NA1/3760873099,14,0.64,3.3,11,0.64,3.7,48,0.65,4.9,2,1.0,23.0,2,0.5,4.0,5,0.4,1.2,9,0.44,3.5,24,0.5,3.5,0,0.0,0.0,4,0.25,2.1,0
NA1/3760583838,15,0.53,4.2,6,0.5,3.3,2,0.5,3.1,10,0.4,3.4,9,0.44,2.6,23,0.61,3.9,22,0.68,8.8,23,0.83,5.3,9,0.78,4.9,36,0.67,3.1,1
NA1/3760613825,1,0.0,0.5,3,0.0,1.5,3,0.0,0.8,15,0.4,2.8,2,0.0,0.6,6,0.33,2.7,17,0.53,4.0,2,0.5,3.0,3,0.67,1.8,1,1.0,4.0,1
NA1/3760464273,6,0.33,2.2,3,0.0,1.9,9,0.78,4.1,4,0.25,2.0,16,0.56,2.9,4,0.5,2.3,18,0.67,5.1,13,0.46,2.5,26,0.62,3.8,26,0.58,3.0,1
NA1/3760613967,7,0.43,2.5,5,0.8,5.6,1,0.0,2.0,9,0.33,4.1,10,0.5,2.9,3,0.67,2.6,8,0.38,3.3,2,1.0,4.8,4,0.75,8.3,3,0.67,3.9,1
NA1/3760873415,1,0.0,0.7,17,0.41,3.2,21,0.43,3.3,17,0.53,6.7,8,0.5,3.4,7,0.43,5.8,5,0.6,4.6,3,1.0,6.5,5,1.0,8.7,2,0.5,1.5,1
NA1/3760734053,7,0.0,1.7,5,0.0,1.2,2,0.0,1.1,6,0.5,4.7,6,0.0,1.5,24,0.38,2.5,7,0.43,3.9,9,0.44,4.1,5,0.4,2.2,10,0.5,3.0,1
ESPORTSTMNT05/1830051,8,0.5,2.1,4,0.5,3.2,9,0.56,4.2,18,0.67,5.9,4,0.5,2.7,10,0.4,3.3,19,0.53,3.2,12,0.33,1.8,16,0.44,3.7,11,0.45,2.9,0
7031-9418,32,0.38,2.6,11,0.18,2.4,7,0.29,2.3,13,0.38,2.6,3,0.0,1.5,2,1.0,23.0,13,0.38,3.4,44,0.45,3.6,11,0.73,7.4,21,0.67,3.2,1
7031-9419,2,0.5,3.4,7,0.71,12.7,5,1.0,6.0,11,0.73,7.4,21,0.67,3.2,3,0.0,0.6,4,0.5,2.9,9,0.44,4.2,3,0.33,1.5,4,0.5,3.5,0
7032-9420,5,0.4,2.0,6,0.67,2.8,2,1.0,20.0,8,0.5,5.8,0,0.0,0.0,10,0.5,3.0,5,0.6,6.7,17,0.47,2.9,5,0.2,2.9,9,0.22,1.7,0
ESPORTSTMNT05/1830073,9,0.33,3.2,11,0.27,2.7,1,0.0,1.0,23,0.22,3.0,10,0.1,1.6,22,0.59,4.6,3,1.0,5.4,5,0.8,5.4,4,0.5,2.6,5,0.6,2.0,1
7032-9422,5,0.4,2.0,6,0.67,2.8,7,0.29,2.1,1,0.0,2.3,0,0.0,0.0,3,0.33,2.5,17,0.53,5.2,8,0.75,8.6,4,0.25,1.6,18,0.44,2.7,1
6945-9424,11,0.73,5.8,5,0.0,1.9,9,0.22,2.3,34,0.5,4.3,2,0.5,1.7,66,0.67,3.1,15,0.67,3.7,17,0.76,4.3,83,0.63,4.7,22,0.73,3.7,1
ESPORTSTMNT05/1830074,31,0.71,5.4,23,0.83,6.1,15,0.6,8.1,31,0.77,5.4,32,0.75,3.6,1,1.0,1.4,1,1.0,7.0,30,0.5,3.5,47,0.66,7.0,17,0.65,4.6,1
7032-9425,5,0.4,2.0,7,0.43,4.8,5,0.4,2.4,8,0.5,5.8,0,0.0,0.0,10,0.5,3.0,17,0.53,5.2,10,0.5,4.6,5,0.2,2.9,23,0.65,3.1,1
7035-9427,7,0.14,2.0,3,0.0,2.2,11,0.45,5.1,14,0.21,2.7,2,0.0,1.2,20,0.55,3.1,13,0.85,8.8,15,0.73,6.9,5,0.8,4.0,8,0.88,7.6,1
6945-9426,20,0.7,4.6,8,0.75,3.7,5,0.4,2.4,10,0.9,5.6,42,0.5,3.2,25,0.64,4.6,5,0.0,1.9,14,0.36,3.7,2,0.0,0.9,3,0.33,1.9,0
7035-9428,20,0.55,3.1,6,0.67,3.6,5,0.4,2.8,5,0.8,4.0,8,0.88,7.6,3,0.0,0.4,2,0.0,0.8,2,0.0,0.7,5,0.0,2.1,7,0.29,2.4,0
7034-9430,14,0.93,8.9,12,0.75,6.5,18,0.61,5.0,8,0.5,6.3,12,0.58,4.7,5,0.6,2.7,4,0.25,2.2,9,0.33,3.6,9,0.44,5.0,1,0.0,0.3,0
6946-9429,35,0.77,2.8,12,0.58,4.4,18,0.72,4.1,3,0.67,4.4,15,0.6,2.2,17,0.65,3.9,21,0.33,3.6,9,0.22,3.9,16,0.38,4.3,9,0.33,2.3,0
ESPORTSTMNT05/1830089,6,0.5,2.0,1,0.0,0.0,85,0.61,4.6,40,0.5,4.3,18,0.72,2.9,31,0.71,5.4,13,0.69,4.7,55,0.75,10.1,34,0.56,3.8,8,1.0,3.9,1
7034-9431,23,0.61,2.6,5,0.8,7.9,9,0.78,5.1,12,0.75,7.6,2,0.5,2.3,8,0.13,2.9,3,0.0,2.1,7,0.29,2.2,10,0.7,3.3,12,0.58,4.7,0
6946-9432,40,0.48,2.9,21,0.33,3.6,9,0.22,3.9,13,0.38,4.5,3,0.33,1.2,7,0.57,3.5,2,0.5,2.2,18,0.72,4.1,5,0.4,6.7,1,1.0,7.3,1
ESPORTSTMNT05/1830093,20,0.65,5.4,13,0.92,5.9,12,0.92,4.8,31,0.77,5.4,4,0.75,4.8,2,0.0,1.2,21,0.48,2.8,31,0.65,5.7,47,0.66,7.0,17,0.65,4.6,0
7034-9433,6,0.5,3.2,12,0.75,6.5,20,0.55,3.1,6,0.33,2.8,19,0.63,3.6,24,0.67,2.5,5,0.2,3.2,3,0.0,2.1,12,0.75,7.6,2,0.5,2.3,0
ESPORTSTMNT03/1684186,9,0.67,3.9,12,0.58,6.1,10,0.5,3.2,17,0.65,4.0,4,0.75,2.9,1,0.0,1.2,6,0.83,5.3,13,0.38,3.7,21,0.57,3.3,8,0.63,3.3,0
ESPORTSTMNT05/1830101,4,0.25,1.8,2,0.0,2.5,16,0.56,4.5,1,0.0,6.5,5,0.2,2.4,4,0.75,5.3,3,1.0,3.5,5,0.2,3.3,6,0.33,2.6,14,0.36,2.2,1
ESPORTSTMNT03/1684189,25,0.48,2.4,9,0.67,4.8,3,0.33,2.3,5,0.4,1.3,1,1.0,4.8,2,0.0,0.4,6,0.5,2.6,5,0.2,3.3,6,0.17,1.9,1,0.0,1.2,0
ESPORTSTMNT06/1550141,10,0.4,1.5,5,0.8,9.3,9,0.89,6.1,18,0.44,3.1,7,0.57,3.1,0,0.0,0.0,9,0.56,4.4,0,0.0,0.0,6,0.33,2.0,1,0.0,0.5,0
ESPORTSTMNT04/1481075,28,0.54,3.0,5,0.4,2.3,3,0.67,5.0,1,1.0,3.0,16,0.38,3.6,21,0.57,3.2,11,0.27,2.2,12,0.25,2.4,7,0.43,3.8,16,0.56,3.2,0
ESPORTSTMNT01/1732376,15,0.53,3.6,5,1.0,15.3,16,0.75,7.3,9,0.78,6.9,20,0.6,3.2,1,0.0,0.0,9,0.67,6.3,15,0.6,7.3,4,0.5,6.7,2,0.5,3.0,0
ESPORTSTMNT06/1550164,4,0.5,1.7,17,0.65,4.1,6,0.67,5.2,4,0.25,2.1,2,1.0,4.7,7,0.29,3.3,0,0.0,0.0,16,0.56,4.0,18,0.44,3.6,0,0.0,0.0,0
ESPORTSTMNT03/1684192,26,0.73,3.2,4,0.25,2.4,16,0.56,5.8,2,0.0,1.6,13,0.77,3.7,11,0.45,3.8,2,1.0,6.6,2,0.5,2.4,11,0.91,6.2,1,1.0,3.5,1
ESPORTSTMNT06/1550181,5,1.0,10.4,6,0.67,6.1,1,1.0,4.0,1,1.0,15.0,7,0.86,3.8,9,0.56,3.1,8,0.63,4.1,1,0.0,0.7,9,0.44,4.5,1,0.0,2.4,0
ESPORTSTMNT01/1722109,24,0.5,3.6,12,0.58,2.9,4,0.5,3.4,29,0.72,7.1,19,0.47,3.5,2,0.0,2.5,5,0.2,4.1,1,0.0,0.5,7,0.29,2.5,5,0.6,4.1,0
ESPORTSTMNT06/1560227,2,0.5,2.7,6,0.67,3.6,3,1.0,5.1,4,1.0,4.6,25,0.64,3.7,19,0.47,3.6,5,0.2,3.7,23,0.26,2.2,12,0.67,7.1,23,0.48,1.7,0
ESPORTSTMNT04/1481085,12,0.75,3.2,5,0.6,5.1,24,0.42,4.6,7,0.57,3.9,17,0.35,1.8,6,0.67,3.8,1,1.0,15.0,4,0.75,9.8,8,0.63,5.7,3,0.67,9.5,1
ESPORTSTMNT06/1550196,9,0.78,2.6,1,1.0,2.6,12,0.75,3.8,7,0.86,4.0,5,0.6,3.4,6,0.5,4.0,3,0.0,2.1,18,0.44,5.7,4,0.75,6.5,2,0.5,4.4,0
ESPORTSTMNT03/1673958,1,0.0,11.0,3,0.0,1.7,2,0.5,2.9,1,0.0,7.5,2,0.5,15.0,7,0.57,3.2,2,1.0,7.3,3,0.67,3.8,12,0.33,4.0,6,0.5,3.5,1
ESPORTSTMNT06/1550200,2,1.0,6.0,5,0.6,4.6,5,0.6,6.9,12,0.92,10.1,1,1.0,7.0,9,0.67,2.7,5,0.2,1.2,1,0.0,1.0,7,0.86,4.6,2,0.5,5.8,0
ESPORTSTMNT04/1481087,7,0.57,5.1,2,1.0,29.0,6,0.5,6.5,14,0.64,3.6,20,0.65,3.9,11,0.55,3.3,16,0.44,3.5,1,0.0,1.2,1,0.0,2.5,4,0.5,4.2,0
ESPORTSTMNT01/1722163,16,0.63,3.8,1,1.0,9.0,30,0.53,6.2,4,1.0,6.0,6,0.83,3.8,3,0.33,2.8,2,0.5,2.3,4,0.5,2.9,4,0.5,5.0,6,0.33,1.7,0
ESPORTSTMNT06/1550213,6,1.0,6.9,9,0.56,4.9,1,1.0,14.0,4,0.5,4.7,9,0.78,7.1,0,0.0,0.0,2,0.0,2.6,1,0.0,1.0,2,0.0,0.6,1,0.0,1.0,0
ESPORTSTMNT01/1732445,9,0.78,3.7,6,0.17,1.3,0,0.0,0.0,15,0.6,4.6,11,0.55,2.6,15,0.73,3.1,8,0.88,9.1,5,1.0,8.7,8,1.0,34.7,23,0.74,4.7,1
ESPORTSTMNT04/1481089,18,0.67,4.9,5,0.4,2.4,6,0.33,5.2,2,1.0,5.0,2,0.5,1.5,5,0.4,4.8,2,0.5,3.3,7,0.71,3.6,22,0.73,4.7,3,0.67,5.1,0
ESPORTSTMNT06/1550214,30,0.63,3.7,7,0.14,1.9,3,0.67,3.4,6,0.33,2.8,1,0.0,1.7,30,0.8,5.7,8,0.63,3.0,4,0.5,5.1,8,0.63,6.4,11,0.73,4.4,1
ESPORTSTMNT03/1673960,3,0.0,1.6,3,0.33,2.3,1,0.0,0.5,8,0.25,3.5,6,0.5,2.0,8,0.38,2.2,2,0.5,2.9,18,0.72,13.0,4,0.75,5.0,3,0.67,3.4,1
ESPORTSTMNT05/1830161,2,0.5,1.3,1,1.0,3.0,2,1.0,2.2,9,0.22,2.6,3,0.33,6.3,0,0.0,0.0,1,0.0,1.0,5,0.2,2.3,1,0.0,0.7,0,0.0,0.0,0
ESPORTSTMNT02/1690966,36,0.33,3.3,4,0.0,3.8,1,0.0,5.0,8,0.38,3.3,4,0.0,1.2,14,0.43,2.0,4,0.75,5.6,15,0.53,3.2,2,1.0,26.0,7,0.29,2.5,1
ESPORTSTMNT03/1673964,9,0.56,2.2,3,0.67,3.8,3,0.33,3.3,2,1.0,24.0,5,0.2,1.1,6,0.5,2.3,2,0.0,4.0,1,0.0,5.0,1,0.0,2.3,1,0.0,2.7,0
ESPORTSTMNT04/1481099,26,0.54,3.3,11,0.73,8.2,4,0.25,1.9,4,0.75,8.5,7,0.43,2.9,11,0.82,5.4,17,0.76,5.6,15,0.53,3.9,30,0.63,3.7,30,0.67,2.7,1
ESPORTSTMNT02/1690987,19,0.74,4.2,16,0.5,3.4,27,0.56,3.2,13,0.92,5.7,20,0.7,4.3,30,0.53,2.5,2,0.5,8.0,9,0.44,3.2,12,0.5,4.0,6,0.17,3.0,0
ESPORTSTMNT03/1684212,1,0.0,1.8,3,0.33,3.1,1,0.0,2.0,8,0.5,3.8,1,0.0,3.5,2,1.0,5.5,1,1.0,4.5,3,0.33,4.2,0,0.0,0.0,3,1.0,4.6,1
ESPORTSTMNT05/1820140,5,0.6,3.2,11,0.64,3.2,32,0.53,3.4,1,0.0,0.3,3,0.33,3.5,27,0.63,4.9,8,0.63,2.3,1,1.0,9.0,2,1.0,15.0,4,1.0,10.6,1
ESPORTSTMNT01/1732524,4,0.5,2.1,1,1.0,2.0,0,0.0,0.0,6,0.67,8.3,7,0.57,3.4,7,0.29,2.0,2,0.0,0.8,1,0.0,1.5,9,0.22,3.0,2,0.0,1.7,0
ESPORTSTMNT05/1820156,18,0.78,3.4,6,0.83,6.1,11,0.36,2.1,36,0.53,4.5,31,0.61,3.1,19,0.84,3.6,6,0.17,2.0,5,0.6,9.0,32,0.31,3.7,5,0.2,1.0,0
ESPORTSTMNT05/1830194,2,0.0,1.1,18,0.56,3.6,1,0.0,1.3,2,0.5,2.8,6,0.33,1.5,12,0.42,2.0,7,0.71,5.6,45,0.49,2.9,14,0.57,3.7,9,0.78,3.0,1
7038-9437,0,0.0,0.0,24,0.5,3.5,10,0.4,3.1,20,0.4,3.7,10,0.3,2.5,11,0.36,2.0,2,1.0,6.8,9,0.33,2.9,7,0.29,3.5,3,0.33,3.5,1
7037-9436,1,1.0,8.0,5,1.0,6.3,4,0.75,8.0,47,0.72,4.7,24,0.83,5.0,5,0.4,3.3,7,0.57,3.2,3,0.67,3.3,17,0.53,3.8,9,0.33,1.6,0
ESPORTSTMNT05/1830216,26,0.65,3.2,7,0.71,5.6,16,0.38,4.2,33,0.36,3.3,37,0.46,2.2,15,0.33,2.0,18,0.56,3.6,14,0.43,3.1,7,0.29,2.3,6,0.33,1.5,0
7038-9438,13,0.31,2.0,2,1.0,6.8,9,0.33,2.9,29,0.31,4.6,4,0.5,2.1,0,0.0,0.0,24,0.5,3.5,13,0.38,3.0,7,0.43,3.5,10,0.5,3.0,0
7037-9440,19,0.37,2.6,5,0.0,1.6,18,0.56,3.4,17,0.53,3.8,18,0.28,1.9,17,0.76,4.5,8,0.63,5.4,4,1.0,7.9,47,0.72,4.7,16,0.81,3.6,1
6947-9439,44,0.59,2.7,9,0.33,2.7,3,0.0,2.4,11,0.36,3.3,2,0.0,1.6,12,0.42,2.4,6,0.67,4.8,6,0.67,12.5,7,0.57,2.9,3,0.33,1.1,1
